호선명,역명,4시승차,4시하차,5시승차,5시하차,6시승차,6시하차,7시승차,7시하차,8시승차,8시하차,9시승차,9시하차,10시승차,10시하차,11시승차,11시하차,12시승차,12시하차,13시승차,13시하차,14시승차,14시하차,15시승차,15시하차,16시승차,16시하차,17시승차,17시하차,18시승차,18시하차,19시승차,19시하차,20시승차,20시하차,21시승차,21시하차,22시승차,22시하차,23시승차,23시하차,0시승차,0시하차,1시승차,1시하차,2시승차,2시하차,3시승차,3시하차
9호선2~3단계,한성백제,2,0,857,251,2516,1175,6487,1450,7846,4400,4355,3276,3042,2580,3100,2342,3543,2367,3435,2758,3365,2756,3366,2851,3598,3676,4883,4102,6316,6242,3009,6030,2368,3529,2376,3155,1885,3193,756,2253,164,895,0,1,0,0,0,0
9호선2~3단계,올림픽공원(한국체대),59,0,1679,346,6392,4285,14791,4790,16139,14659,10578,9618,7614,8262,8169,9509,8956,12439,9048,16257,8691,17724,9895,20445,11349,24127,13297,30941,17041,30465,19473,26801,11930,10314,23365,9395,21031,11078,18045,6454,5996,2312,0,11,0,0,0,0
9호선2~3단계,둔촌오륜,1,0,186,113,820,926,2918,3653,3634,2110,2648,1043,1890,869,1592,1001,1412,762,1452,1086,1564,1216,1849,1119,3506,1478,2061,1580,2329,2784,1073,2292,572,1540,577,1432,457,1585,221,961,44,267,0,1,0,0,0,0
9호선2~3단계,중앙보훈병원,9,1,2439,315,8536,5047,29004,11057,27799,15252,17777,11692,14288,13016,14224,9509,13752,9620,11117,11951,14373,12170,15475,9794,15296,10311,17907,11196,12013,20733,6287,19783,4855,11157,4100,11094,3087,11700,1111,7410,189,1910,0,208,0,0,0,0
경강선,판교,5,1,543,15,1611,4927,5171,12122,3305,27747,2223,22903,2123,9223,2646,7700,3522,5744,3980,5275,5332,4873,7011,4514,7690,4754,11777,5831,24033,5361,18383,4459,14656,1896,10663,1695,6455,1218,2088,732,7,260,0,0,0,0,0,0
경강선,이매,8,0,646,13,1596,861,4499,2294,4186,3443,2117,1776,1693,1400,1595,1019,1765,1198,1540,1321,1685,1363,1670,1491,1994,1572,2292,2200,2542,2884,1657,2975,1345,1406,1484,1335,1174,1069,510,645,21,148,0,0,0,0,0,0
경강선,삼동,1,0,1091,90,3982,1017,12563,2083,15168,2360,7441,961,4118,951,2808,1219,2916,1349,2615,1609,2032,2270,2037,2281,2215,3796,3344,4952,2867,8144,1400,8889,888,5321,637,5066,547,4222,142,2098,1,41,0,1,0,0,0,0
경강선,경기광주,0,0,2164,166,13392,2043,36793,5004,39995,9113,20682,4800,13858,4137,11738,4846,11274,5606,10271,6608,8898,7890,7822,9496,8951,12648,10188,16670,9805,30852,5061,29506,3480,19374,2769,16591,1836,12313,765,8675,0,78,0,0,0,0,0,0
경강선,초월,0,0,1163,108,5010,953,12333,4032,13374,5623,8016,1766,4687,1610,4378,1691,4046,1991,3776,2296,3294,2854,3145,3399,4189,4489,4836,5298,5398,10111,2461,9022,1595,7986,1302,5383,607,5925,266,4596,0,0,0,0,0,0,0,0
경강선,곤지암,0,0,757,109,2401,1479,6644,5086,6128,5831,4692,2471,3202,1917,3475,2044,3104,2471,3215,2367,2910,2390,3070,3186,3193,3656,5687,4273,6748,5479,2838,6156,1660,3398,1138,4087,481,2969,222,2174,0,0,0,0,0,0,0,0
경강선,신둔도예촌,0,0,600,69,2072,449,4272,1929,4174,3942,2705,1402,2340,1054,1863,1217,1864,1271,1860,1179,1527,1357,1791,1534,2115,1920,3924,2598,3147,3208,1328,3712,871,2341,792,2561,364,2071,151,1814,0,1,0,0,0,0,0,0
경강선,이천,14,0,1053,21,3159,1357,7931,5454,7889,8195,5978,4238,5519,3334,5064,3756,4776,3668,4571,4146,4305,4203,4489,4760,5229,5478,5897,6567,7755,8199,3999,7804,3351,6299,2795,4024,1716,5410,618,2221,8,887,0,0,0,0,0,0
경강선,부발,2,0,820,44,2385,1499,5429,5197,5055,4560,3918,1898,3210,1431,2800,1643,3244,1639,2625,2129,2528,2118,2998,2452,3265,2940,5125,3811,6085,4018,2463,5194,2347,3702,1771,3106,1148,3034,454,2748,2,1492,0,0,0,0,0,0
경강선,세종대왕릉,2,0,283,28,510,73,1113,503,960,670,787,408,727,350,577,570,556,512,513,391,519,673,581,588,573,694,675,675,682,719,285,1045,193,548,166,520,35,308,17,414,0,128,0,0,0,0,0,0
경강선,여주,4,0,1536,5,3361,675,6238,2512,6144,2582,4597,3121,4289,2634,3772,3226,3718,3644,3907,3335,4040,3423,4430,4016,4724,5228,4440,4452,3542,4907,2572,7013,2024,4950,1582,2730,842,2998,224,3136,0,1138,0,0,0,0,0,0
경부선,서울역,13,0,86,357,87,1945,8905,3214,19494,4564,15352,3391,13462,2372,16336,1772,13641,2112,12194,1983,6113,2047,16614,2376,13065,3145,15405,4355,15814,5854,14702,3589,11417,2120,11030,2006,9360,1318,5358,343,891,27,0,0,0,0,0,0
경부선,남영,107,11,3328,1616,5464,8115,14231,25208,20664,70755,13265,36741,11439,14606,12274,12874,13987,12430,14226,14486,14193,12499,17579,12964,20769,13960,27693,17862,59125,26172,23437,18526,17188,12219,16648,11979,13196,11219,6300,7198,415,1560,0,0,0,0,0,0
경부선,용산,477,15,6071,6442,6721,42535,23582,84540,36225,179483,42673,121128,37895,89962,51068,85707,55012,82296,66964,85723,65705,81672,93017,79605,100734,78879,131568,81047,183405,99778,116150,65801,110987,43899,100939,33360,70942,22809,29722,9042,1667,3071,2,0,0,0,0,0
경부선,노량진,574,1,6148,2223,8416,8970,22301,19910,33554,30153,17585,17905,13450,11913,13508,11646,16148,14542,20451,16704,17140,13404,17082,14712,19675,17268,24966,24108,31660,42750,20141,28782,19661,17496,24258,16620,28993,14593,10159,9562,594,2350,0,1,0,0,0,0
경부선,대방,646,6,6999,2972,12775,12926,36214,40619,48470,64162,26959,31106,19798,16178,18863,14392,21328,15657,22102,17757,20323,16455,22271,17927,24817,20562,37378,26718,58709,43385,23062,32108,17350,22499,16463,22810,14066,20221,4434,13250,190,3001,1,1,0,0,0,0
경부선,영등포,4182,46,23193,7858,19794,28544,46331,74608,68028,152502,46884,107650,44799,87270,50247,97191,60712,104534,68171,113280,78434,101647,94909,97436,115145,97525,136567,109485,192837,152696,122706,107295,128445,54691,108256,44719,85843,36811,40462,21263,1177,5219,1,0,0,0,0,0
경부선,신도림,462,5,2954,675,4363,2562,12625,7923,14925,18615,7425,7298,4811,5217,4548,4794,5040,5149,5338,5542,5110,5197,5407,5938,6116,6541,9128,8920,16602,15070,8048,11219,6169,6322,6188,5721,4369,5146,2213,3302,70,1738,1,0,0,0,0,0
경부선,신길,672,5,13542,2806,12136,6402,28022,18384,38710,34144,22341,11681,14312,7547,12555,7328,13712,8153,13303,8862,10844,8977,11977,10404,14944,13011,20345,17441,37070,25984,14409,20029,10118,13530,9955,14609,6650,13820,2875,8695,174,2638,0,2,0,0,0,0
경부선,구로,12294,52,28969,5771,22503,14155,43666,37694,45160,96624,29938,54180,25051,32041,24622,27124,26934,25693,28157,27688,27261,26628,29272,28219,35219,30866,51864,43001,87429,55896,39291,41483,33096,25635,22689,26258,17550,23606,8157,16916,86,16347,0,0,0,0,0,0
경부선,가산디지털단지,1967,10,10256,2442,9216,12791,16224,52595,16859,191836,12559,86602,11119,24841,11780,19706,13587,17505,15785,19162,16127,17619,17252,17874,22480,19217,57538,25075,141073,32304,59288,25014,36124,14607,31612,14361,20913,12797,9480,8126,235,1150,0,0,0,0,0,0
경부선,금천구청,819,5,12683,1823,21999,6726,54424,17398,50280,34397,28662,13598,19808,10774,17857,11573,17736,13308,17311,14636,14852,15239,14982,17766,16331,21503,19703,27475,31425,46378,14347,40166,10130,23372,8961,21805,7238,19643,2738,13213,73,1089,0,0,0,0,0,0
경부선,석수,606,2,9149,3025,20741,8201,48180,16710,49912,21198,27132,12675,17570,10173,15625,8614,14967,8937,14376,9910,13210,11016,15168,12524,17616,15682,22357,20836,25955,40162,14794,33282,9559,21666,8055,21360,5855,19460,2568,13477,62,1177,0,0,0,0,0,0
경부선,관악,231,5,8144,2532,15202,5349,40051,7242,37701,12298,17914,11703,12242,12290,11202,9874,14422,9502,13146,8770,11749,9109,10675,10456,12863,13102,14706,16560,13696,33128,8438,27791,6154,17062,6135,16630,4010,14848,1561,10841,88,1085,0,0,0,0,0,0
경부선,안양,346,9,17207,3483,37597,12322,95983,20358,87056,36949,46262,29182,34828,27423,33715,29116,36663,31269,36489,36515,33627,35335,38017,37488,43450,42811,46066,55653,42506,100443,29560,87392,27458,46080,28423,42099,26292,39340,13399,25853,512,4124,0,0,0,0,0,0
경부선,명학,146,2,8253,2540,12105,9904,30964,24719,28062,64021,14231,16942,10698,9720,10319,7803,11550,8182,10829,9207,10242,8888,10828,8752,13974,11229,25081,14581,45790,24374,15339,21608,12870,13263,10130,12507,6197,11255,2562,8711,112,1227,0,0,0,0,0,0
경부선,금정,359,3,27854,9438,38364,22077,96373,46507,96234,93135,54390,33336,39430,23995,35200,24417,36237,25057,35047,26325,30606,29540,31545,34628,38771,40844,56858,58523,80823,92021,37695,82007,30165,51501,28064,52526,22640,47103,10825,34077,1330,12688,7,710,0,0,0,0
경부선,군포,94,2,6263,2860,9904,8029,21438,29746,19378,53294,11853,9439,8759,6214,8410,5332,8655,5789,7846,6437,7250,6324,7618,7694,10287,9161,21959,11489,40229,17012,14745,15637,11732,9080,9289,8623,4445,7295,1835,4876,126,867,0,0,0,0,0,0
경부선,의왕,116,2,7662,2893,14325,8984,32946,29714,32813,29737,16104,10279,12143,7125,11457,6744,11799,7384,11594,8778,10214,9262,10653,10516,14238,13553,27777,17440,26954,26573,13976,26072,10192,16758,8170,16004,5203,13663,2277,10078,136,1985,0,0,0,0,0,0
경부선,성균관대,179,8,9450,2364,30097,6419,77076,10467,61094,24606,28972,16526,21650,12235,20030,12019,20414,13104,19485,16075,17381,17753,17787,19142,22803,24372,26350,34023,27984,57803,16528,59402,13556,35928,12961,32810,10959,30762,5499,20707,281,4454,0,0,0,0,0,0
경부선,화서,408,14,8436,2506,22226,5325,45930,6465,34763,12808,16785,7746,13000,6586,11372,6455,10794,7585,10453,8757,8929,9246,9565,10913,11759,13754,13667,19657,12670,33714,7535,34022,5998,20011,5607,16775,4547,15568,1542,10057,104,2656,0,0,0,0,0,0
경부선,수원,2389,34,25483,7384,42484,37376,85537,64090,82162,87538,55909,74799,51632,68203,54711,75523,57995,82854,62745,85214,64579,81095,75802,84005,94589,94584,105575,109280,113858,134388,95705,128230,99110,70777,79996,60458,72287,50430,28787,32567,802,9823,0,0,0,0,0,0
경부선,독산,740,2,8503,3137,19200,14426,47243,44009,44660,114331,25340,47840,18900,17728,17658,13715,19303,14366,18809,16039,17420,16026,18673,18057,24198,21309,52274,27462,88393,43384,37575,41363,21248,24483,16556,24420,10895,22340,3952,14374,155,877,0,0,0,0,0,0
경부선,세류,526,1,3658,861,8723,3186,17303,5719,12075,5962,7222,4085,6569,3810,5468,4070,5271,4592,4964,4266,4585,4278,5277,5162,6583,6283,8340,8080,7691,12733,4931,11749,4177,8983,3466,7549,2353,6304,742,3980,14,1527,0,0,0,0,0,0
경부선,병점,3250,15,8469,5468,28007,13558,54150,22899,40944,28821,28599,17294,24095,13262,23229,13343,23969,14897,22592,16863,21163,18891,22536,20500,25374,25555,36405,34257,41398,45326,22435,49429,15745,33136,14117,32570,10590,29489,3529,18066,31,10048,0,0,0,0,0,0
경부선,세마,194,3,2176,716,6024,1722,10963,4383,9670,7072,7217,2600,5160,2275,4865,2373,5318,2576,4725,2998,4050,3217,4482,3923,5347,4764,6595,7119,7471,9228,3336,8678,2681,7194,2377,6169,1470,4904,540,3784,42,210,0,0,0,0,0,0
경부선,오산대,195,1,2518,991,4768,3258,11113,5033,8132,6868,5513,3864,4733,3073,4141,3349,4549,3186,4389,3500,4190,3593,4689,4086,6439,4858,7586,7168,9078,9041,3971,8206,3359,6335,3220,5086,1879,4412,923,3568,49,161,0,0,0,0,0,0
경부선,오산,469,4,6535,1974,14699,10923,24856,19962,22625,22183,17607,14663,17874,11093,16865,11255,17275,13250,16879,13291,15606,13776,16952,15421,19357,19133,26775,23472,29526,24662,15429,31069,13964,19034,10822,17365,8781,16390,3088,8975,131,621,0,0,0,0,0,0
경부선,진위,19,1,853,295,1894,2495,3605,7736,3170,8546,2626,1819,1939,1288,2187,1275,2006,1296,2332,1627,1931,1487,2414,1660,3332,2224,6643,2765,10051,2966,3565,2845,2314,2402,1402,2082,629,1931,314,1014,20,87,0,0,0,0,0,0
경부선,송탄,115,4,6139,822,8526,4182,14093,6165,12405,9232,10846,5089,8920,4138,9306,4396,8939,5642,8614,6517,7619,6437,7593,8232,9847,9776,10486,11818,11226,14972,6854,12334,5152,13723,4151,10362,2500,8269,1252,8230,37,880,0,0,0,0,0,0
경부선,서정리,65,1,3258,6326,7587,5815,11003,10427,10743,11226,8009,4863,8895,5140,7789,5926,9341,6816,9242,6837,8072,6220,8167,8134,9156,9215,17624,10625,13811,10805,8440,13245,6050,9281,4758,8626,2649,8224,1181,5489,16,1280,0,0,0,0,0,0
경부선,지제,12,0,1130,2221,2431,5018,6471,9357,5061,6824,3829,3412,3127,2124,3101,2586,3902,2982,3161,2877,3153,2639,4783,3645,5539,3999,11055,4208,9265,6767,5865,5654,3464,4461,3610,3633,2335,2985,895,1765,1,368,0,0,0,0,0,0
경부선,평택,230,0,8230,3080,16345,10005,29711,19215,27579,23537,21617,20118,23873,21031,19888,20729,21615,20996,22124,23709,21908,21644,23480,24190,27897,25948,33096,33659,31990,39217,23111,28741,24907,22449,17189,20801,13231,17007,6492,9827,225,1726,2,1,0,0,0,0
경부선,성환,91,0,2100,771,3424,2775,6773,10084,8183,11476,6303,4318,6084,4511,5548,4613,5963,4767,6398,4389,5944,4597,6627,5062,7343,6618,11322,6819,11050,8006,4955,7288,4417,6404,3022,5481,1370,4437,751,3824,91,744,0,0,0,0,0,0
경부선,직산,73,0,667,324,1728,947,2184,3221,1714,3428,1758,1690,1454,1283,1410,1387,1375,1142,1542,1101,1385,1180,1843,1214,1467,1677,2419,1645,3683,2735,1396,2258,1081,1287,1306,1248,428,1107,220,737,24,300,0,0,0,0,0,0
경부선,두정,1359,4,4481,926,8729,3193,14429,6811,11290,9525,8514,8259,7759,6864,7379,7797,8340,8264,6402,7067,8102,8942,7693,7687,10171,9117,11098,11267,13982,15556,8203,12365,6977,11416,7227,9625,4486,7555,1998,6071,238,2618,0,0,0,0,0,0
경부선,천안,2424,3,3015,937,6282,3280,11291,7689,10398,9753,11442,12553,10727,10778,11987,14300,11188,12449,10757,10498,13932,14785,12600,11578,15319,13518,13551,14061,14200,15498,10567,11492,8863,9514,7110,6848,4825,6885,2730,3803,507,2413,0,0,0,0,0,0
경부선,당정,32,0,4329,1269,11860,3748,30935,10600,25893,19331,13514,8259,10106,5561,8958,5690,10444,6373,9622,6976,8177,6570,9154,7916,9930,9946,13877,13289,18612,21825,8337,21931,6357,14141,5313,13611,4122,14123,1907,9180,105,1960,0,0,0,0,0,0
경부선,서동탄,2,0,1574,7,4923,828,13356,1658,5802,2926,3164,1018,2648,1018,2336,1300,2470,1584,2248,1693,1983,2063,2228,2324,2755,2963,3103,3658,3475,5649,1872,6770,1230,3795,1063,2746,646,2610,155,2740,6,1242,0,0,0,0,0,0
경부선,광명,0,0,33,2905,2364,2935,17302,3588,7434,3713,7472,4611,3528,3196,3992,3327,4381,3798,3969,173,3715,6616,4464,248,11051,6267,4290,5164,12923,13906,4821,13505,4646,4081,2526,95,2269,3697,4,1,0,0,0,0,0,0,0,0
경원선,이촌(국립중앙박물관),103,17,1441,895,4293,2754,10074,5010,12489,9077,9136,6635,7219,4289,7151,3924,7498,4086,8054,5163,6811,4827,7803,5849,8960,5907,11136,7227,11989,9698,7102,8188,5848,5694,6009,4824,4248,5262,1622,3131,118,922,0,0,0,0,0,0
경원선,서빙고,96,0,960,638,1878,2789,3376,4818,4055,8879,3545,3858,3190,3187,3059,2486,3196,2665,3803,3274,3271,2295,4241,3220,4361,3457,6086,3902,7732,4489,3291,4043,2854,2517,2812,1973,2071,1847,567,1326,53,429,0,0,0,0,0,0
경원선,한남,262,0,2228,916,3469,5991,5679,11221,7736,17292,6247,15238,5811,8070,6769,6743,7411,6563,6721,7247,7210,5839,9309,6043,10824,6809,15630,8223,18632,9779,9597,7272,6937,4549,6067,4478,5202,3512,2599,2329,137,895,0,0,0,0,0,0
경원선,옥수,1,0,1,3,17,74,45,30,73,311,85,41,22,151,16,179,21,75,19,52,16,11,34,31,375,28,384,13,39,40,292,24,42,21,27,23,8,18,34,1,0,0,0,0,0,0,0,0
경원선,응봉,195,1,1503,316,3436,1245,8322,2067,9184,2709,5557,1651,3429,1424,3242,1447,3416,1765,2759,2186,2160,2561,2552,3027,2764,3668,3045,4378,3261,5989,1945,5920,1456,3278,1306,3060,824,2856,334,1953,50,630,0,0,0,0,0,0
경원선,왕십리(성동구청),948,2,6097,1038,10113,6003,30050,13210,48403,25555,29875,20862,18074,20687,17937,23595,22007,27638,24671,30154,25449,30306,28353,32746,31707,37425,36343,47097,38371,81433,30769,65561,30080,36501,35991,30140,33860,29899,17302,15892,1983,6122,0,1,0,0,0,0
경원선,청량리(서울시립대입구),1295,10,7548,1188,9027,11693,31586,15764,37118,24778,31954,35999,32433,29922,26544,37959,32215,36226,34866,35548,35290,34925,38648,38148,35510,41344,39040,39471,35781,54935,29749,45905,33519,24113,16378,20884,13024,18700,4890,11089,383,4778,0,0,0,0,0,0
경원선,외대앞,656,4,6050,1846,10046,4184,24180,6063,32030,18257,20198,12802,14654,11408,14789,12499,15915,13188,17466,12935,16768,13771,18067,14161,19111,16109,20628,20088,18169,27065,11946,25579,9699,17139,9882,16197,8781,17100,4188,13882,277,3633,0,0,0,0,0,0
경원선,신이문,1630,3,9801,1709,17153,3415,46095,4951,49937,10045,26507,6426,18226,6629,14848,7416,14637,8910,13739,10367,11450,11118,11265,14293,11106,17433,11215,22020,11729,34609,8152,31842,5334,20125,3916,17271,2738,17878,1340,11211,103,2719,0,0,0,0,0,0
경원선,석계,1503,29,8007,2542,15687,5314,31870,7504,36865,13100,25497,9286,18978,8566,17178,10104,16632,12468,16890,13184,14233,14763,14291,17538,14142,21712,15970,29347,14708,42910,10804,39094,8260,23943,7746,21763,6294,21142,3320,12825,248,3167,0,0,0,0,0,0
경원선,광운대,2036,6,7157,2042,15627,3806,41742,6782,36353,12159,20141,11042,14288,8559,12988,8836,13524,10534,13163,11557,12219,11810,12074,12737,14480,15209,15399,18114,12933,28464,8081,26846,6477,17123,6261,15137,4711,14928,2421,12049,257,6432,0,0,0,0,0,0
경원선,월계,1290,20,5817,1775,8816,3979,21382,7995,23583,11452,14960,6893,12363,6359,10748,6159,10896,7801,9882,7742,8722,7646,9881,9138,11270,10862,10056,12518,9990,17958,6040,18008,4531,11537,3552,9807,2821,8888,1224,6487,126,1748,0,0,0,0,0,0
경원선,녹천,1317,6,5038,1120,9375,1926,25180,4570,22461,5917,13627,3656,9951,4135,8159,3836,9205,4627,7472,4501,6472,5314,6072,6492,8056,8923,7044,9976,6323,15495,4115,15607,2846,9813,2750,8741,1645,8003,792,6106,84,1839,0,0,0,0,0,0
경원선,창동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
경원선,방학,543,8,12776,1770,17615,5897,37529,9381,35898,22245,23388,13577,18342,11999,16755,11390,18722,13127,17227,13429,15115,15288,15114,17933,15984,21299,18228,22439,20504,33668,11435,31111,8679,19287,7222,16773,5648,14038,2237,9305,192,2462,0,0,0,0,0,0
경원선,도봉,204,8,8325,1390,11527,3665,23783,4301,23246,13328,15565,10191,12197,8763,11243,7356,11508,8079,11270,8632,10398,9192,9917,11160,10029,13627,11347,14172,12682,19172,6039,18649,4128,11225,3200,10441,2504,8767,1132,5853,115,1712,0,0,0,0,0,0
경원선,도봉산,200,5,7459,1045,10918,3446,28215,4719,24629,8227,16259,11808,12830,14499,13059,11978,14639,10884,16570,9903,17010,9695,17313,9574,17891,9922,17472,10258,14723,12102,9428,10900,6116,6368,4230,6243,2856,5772,1069,4320,141,2010,0,0,0,0,0,0
경원선,망월사,453,2,8228,1311,14322,4357,31280,5569,28573,18680,19477,12947,15311,10237,15498,10693,15937,10409,14744,10984,12818,11130,12665,13926,14954,15901,15340,19596,12916,25288,7421,27487,5751,18005,4962,14631,3937,13276,1824,9805,228,3062,0,0,0,0,0,0
경원선,회룡,1119,12,16322,2005,29801,7204,66501,8825,52869,13865,34667,12762,27231,12393,24528,14304,24690,15986,21785,16574,17703,19372,16791,22924,16697,26530,15815,34624,15517,43110,9584,51237,8000,30994,6555,23989,5259,21321,2116,15182,179,5542,0,0,0,0,0,0
경원선,의정부,2818,4,11471,2385,24967,10844,50670,17490,46878,42129,30223,46029,26941,36781,30434,38911,33706,42063,34945,47039,36725,41901,42370,38370,48338,44032,52975,50359,55449,60794,37924,62491,38058,39780,29157,30317,23193,23970,11107,16573,774,9986,0,0,0,0,0,0
경원선,가능,556,5,9636,1853,14944,5671,28205,5760,26589,19099,17472,9182,13481,8083,12923,7037,12728,7694,11458,9742,10471,8679,9722,9912,9385,12228,12207,15938,11770,22341,7667,22612,5657,14940,4978,10942,3677,11048,1860,7931,140,2145,1,0,0,0,0,0
경원선,녹양,371,1,5515,806,11418,3220,22099,4610,19198,9740,11482,4920,9296,4040,8349,4026,8156,5057,7645,5832,6681,5925,6400,6983,6166,8662,8431,10047,9568,16000,5325,16721,4123,11497,3119,8435,2151,10228,1136,6598,55,2135,0,0,0,0,0,0
경원선,양주,1545,5,6985,1920,17110,6958,39622,13554,34300,14306,23156,8363,18193,7616,16463,7449,15306,9881,14016,9694,11694,10684,11673,12661,12467,14991,14690,17645,18874,27151,9683,25644,5723,20158,4420,14486,2900,15932,1071,9612,42,3920,0,0,0,0,0,0
경원선,덕계,0,0,2328,666,6716,2132,12881,2596,12258,3317,5364,1539,4521,1486,3740,1324,3565,2384,3157,1945,2892,2528,2538,3170,2982,5085,3743,4748,3285,7199,1890,7050,1315,5938,753,4097,553,3837,271,3143,3,883,0,0,0,0,0,0
경원선,덕정,5,0,4322,1368,10505,5646,25781,10020,25969,16844,12120,6446,10514,5027,10351,5393,10656,7376,9906,5847,7450,7125,8285,8233,9345,13847,13702,13847,13786,16879,7342,18624,5130,14115,3741,11145,2909,9271,1614,9363,192,1812,0,0,0,0,0,0
경원선,지행,40,0,5536,218,12915,3887,25236,6200,28690,12782,17532,6971,11786,5734,12944,7626,12615,8653,11688,10024,9291,9911,9456,11813,10862,14419,11471,18898,14406,22388,8145,25138,7582,17373,6306,12107,5140,13227,2909,10803,121,3389,0,0,0,0,0,0
경원선,동두천중앙,37,0,2737,54,6344,2610,11657,6012,11642,12257,9279,5970,6415,4914,7173,6332,8398,5468,7624,5626,6067,5473,6140,6115,6900,5851,7534,8530,9231,8322,3825,9049,2777,6521,2216,4473,1290,4897,483,3504,9,1439,0,0,0,0,0,0
경원선,보산,43,1,1599,51,3321,1635,5437,3420,4983,3215,4521,2100,3217,1739,3470,1816,3316,2336,3527,2449,2996,2439,2874,2841,3545,2824,5564,4559,4212,4823,2562,6056,2006,4208,1328,3165,771,3170,323,1853,12,1181,0,0,0,0,0,0
경원선,동두천,11,1,1129,8,3498,4553,6054,9743,7415,7037,5338,3722,3650,3733,4112,3982,3777,2941,3927,3530,3067,3785,3306,4527,4258,4047,4745,5925,5742,6545,3073,5743,2108,4099,1112,3179,509,3315,286,1732,4,1042,0,0,0,0,0,0
경원선,소요산,98,1,1192,10,1610,3196,6900,3317,8019,5120,7145,3412,7325,12601,6990,12644,8240,12878,10901,9786,13156,8457,15111,7032,13929,5813,11460,7532,7909,4259,4162,2614,2797,2239,1592,2092,645,1659,206,862,4,888,0,0,0,0,0,0
경의선,서울역,7,2,808,16,1138,7553,2254,17504,3701,52695,1847,12713,1972,7437,2334,5990,3264,6798,4268,4943,4904,3762,5605,3640,8459,3581,15268,6829,34244,6610,9936,5120,11327,2141,4904,1337,1215,220,2641,1749,2,139,0,0,0,0,0,0
경의선,신촌,0,0,233,4,407,1225,433,2569,700,10254,553,3267,634,2295,832,1870,1248,2260,1336,2047,1511,1355,1900,1116,2675,1059,4086,2038,4440,2443,2113,1834,1738,676,1886,519,1823,238,670,490,2,48,0,0,0,0,0,0
경의선,효창공원앞,1,0,709,268,2122,2023,5061,4759,7331,17521,4629,9817,3477,4278,3387,3154,3911,3608,3938,4047,3758,3746,4406,3375,5552,4285,6706,4600,14528,7246,6811,5804,4000,4388,3201,4162,2410,4323,1218,2842,119,601,0,0,0,0,0,0
경의선,공덕,33,0,670,158,2014,1729,5415,7737,6304,22120,5256,8820,5050,3686,5458,3773,5641,3796,5778,3356,5549,3569,5474,3506,6074,4177,9472,5603,20502,8034,8903,5617,6887,3832,7061,3950,5649,3543,2949,2125,289,614,0,0,0,0,0,0
경의선,서강대,2,0,557,154,1658,1884,2649,4980,3387,8901,2787,6647,2610,3731,2936,3158,3243,3856,3293,3349,3783,3559,4075,3111,4889,3139,5829,3861,7215,4439,4259,3503,3965,2329,5070,2216,4493,1837,1855,1361,164,329,0,0,0,0,0,0
경의선,홍대입구,16,1,754,104,951,752,1517,2492,2088,5849,1585,4531,1601,3372,1446,3488,1920,5728,2136,4765,2416,5363,2837,4888,3610,4860,5088,5970,7113,7490,5238,5946,5442,3333,6712,2956,8067,2161,3498,1792,206,401,0,0,0,0,0,0
경의선,가좌,12,1,3182,328,7773,3544,20852,3928,26525,8339,12443,7109,9240,6114,8248,5455,8841,7449,8057,7563,7437,8187,7534,8765,8965,10231,9604,12251,10066,16637,5986,16117,4521,9144,3831,7974,2696,5989,1226,5699,51,1073,0,0,0,0,0,0
경의선,디지털미디어시티,0,0,895,298,2322,1712,8096,2305,7684,4731,4157,2775,3309,2313,3195,2100,3190,2672,3191,2728,3216,2778,3332,2814,4222,3646,5084,4850,5988,8159,3328,6592,2410,3703,2122,3836,1584,3388,995,2637,115,511,0,0,0,0,0,0
경의선,수색,1,1,776,429,1638,4079,2555,5424,2954,18951,2545,10083,2003,4155,2217,2803,2737,2710,2584,3411,2789,2826,3169,2372,4606,3077,7986,3379,16559,2972,6561,2317,3561,1640,3078,1457,2247,1036,975,817,35,232,0,0,0,0,0,0
경의선,화전,1,0,743,477,1635,1351,4553,2277,5809,5205,3158,5116,2427,2739,2803,2719,3340,2837,3068,3319,3355,2281,3607,2336,5382,2998,6201,2876,5108,3935,2996,3794,1971,2288,1690,2433,1009,2528,706,2046,43,1048,0,0,0,0,0,0
경의선,강매,0,0,2211,316,6181,1120,20254,1237,17598,3683,7713,1524,4967,1345,4130,1892,3639,1970,3553,2348,2866,2621,2803,3282,2840,4205,3229,5995,3926,9509,1685,11812,1181,6545,1180,6047,558,5679,341,3883,21,1552,0,0,0,0,0,0
경의선,행신,1,0,4001,1343,14476,5393,44968,5700,37914,12086,16637,7620,11797,5244,12875,6595,11640,7712,10136,8634,8717,8759,8074,9759,10635,13062,13292,18246,12807,36375,7402,34394,6658,15477,5905,16044,5904,14314,2674,10097,555,3342,1,2,0,0,0,0
경의선,능곡,12,2,3153,529,7539,2540,18103,3239,17164,7016,9238,4104,6749,3518,6267,4072,5829,3903,5796,4079,4637,5071,4829,5540,5116,5975,6130,8841,6614,11641,4051,11638,2932,7366,2666,6924,1654,6475,695,4648,49,2246,0,0,0,0,0,0
경의선,곡산,0,0,293,284,770,770,1890,1594,1798,3067,1189,841,882,740,744,774,754,731,801,737,964,858,1142,673,1054,804,1555,922,2194,1992,869,1352,625,855,439,739,288,677,150,416,4,135,0,0,0,0,0,0
