호선명,역명,4시승차,4시하차,5시승차,5시하차,6시승차,6시하차,7시승차,7시하차,8시승차,8시하차,9시승차,9시하차,10시승차,10시하차,11시승차,11시하차,12시승차,12시하차,13시승차,13시하차,14시승차,14시하차,15시승차,15시하차,16시승차,16시하차,17시승차,17시하차,18시승차,18시하차,19시승차,19시하차,20시승차,20시하차,21시승차,21시하차,22시승차,22시하차,23시승차,23시하차,0시승차,0시하차,1시승차,1시하차,2시승차,2시하차,3시승차,3시하차
6호선,효창공원앞,3,0,1988,528,4021,4011,12341,5728,20981,20854,12716,12636,8561,7856,8630,7545,9531,7275,10487,8320,9485,8113,9385,9288,11265,9350,13026,10806,19271,15234,11012,12432,6926,8055,5966,7326,4773,7359,2345,4910,304,1849,1,22,0,0,0,0
6호선,삼각지,2,1,1302,609,2702,4334,5684,9971,9314,21257,7493,9187,5952,6283,6758,5936,8252,6913,9953,7212,9896,6498,11223,6254,13887,6276,17894,7840,23314,10284,11640,7719,8031,5372,8239,5516,6759,5968,3806,4355,608,1129,10,16,0,0,0,0
6호선,녹사평(용산구청),16,0,1176,413,1912,3143,4388,6804,8148,13133,6366,8215,5204,6591,5478,7526,6711,8868,7122,10665,7852,9863,8637,10219,10966,11202,13590,13499,17512,16677,12085,13724,10396,7318,11653,6044,11484,5097,6031,3662,586,1205,12,9,0,0,0,0
6호선,이태원,9,0,13202,1074,10680,5846,12025,8930,15989,21391,12661,22181,11460,17973,12986,19526,15519,24476,17961,27058,20958,26216,22753,29021,26356,34158,30610,40741,37911,51802,33080,47948,30449,31111,36939,26735,39819,23975,26103,21404,3792,7807,32,67,0,0,0,0
6호선,한강진,1,0,725,1644,1386,11387,2844,15976,3924,29367,3244,22106,2899,13603,3908,12541,4885,15099,6120,18873,7740,15456,11322,14642,18677,15319,29297,17060,30460,21192,21636,12970,18488,4738,21103,3249,21505,2653,7418,1820,462,1604,8,5,0,4,0,0
6호선,버티고개,2,0,805,253,1597,1032,4542,1896,6915,4937,4820,3506,3414,2401,3507,2157,3371,2172,3478,2683,3047,2925,3461,3321,3370,3632,3955,4115,5438,5970,3598,5126,2323,3492,1963,3186,1391,3132,822,2330,106,732,0,11,0,0,0,0
6호선,약수,0,0,1029,236,1778,1682,3843,3989,6542,15610,4905,8509,4284,5817,4535,4689,5343,4935,5584,4910,5675,5549,6014,4938,6247,5519,7442,6265,11310,8339,6999,5885,5184,3796,5269,3232,4205,3138,2269,2121,404,702,3,11,0,0,0,0
6호선,청구,0,0,1532,374,2400,1824,6134,4734,8657,21632,5986,10940,4293,4862,4842,3795,4396,3969,4651,4533,4761,4316,4601,4727,5124,5009,6225,5969,10893,7388,8047,5706,4787,3899,4194,3554,3083,3607,1615,2404,296,881,5,9,0,0,0,0
6호선,신당,45,2,7511,1147,6000,5091,6148,10605,9987,33838,9735,21463,7623,12995,9897,10426,12922,9556,11184,12141,11376,10291,12605,8723,15438,8297,19504,10622,24399,14264,15334,19200,12244,11681,11618,7089,11447,6749,7122,10190,1089,1795,10,39,0,0,0,0
6호선,동묘앞,50,0,3806,602,4077,3594,7430,7451,11614,21692,10738,20274,10238,15579,11952,16977,16655,18914,17859,21348,21134,20644,24894,19012,27247,15747,27007,14371,27055,15579,14479,12698,9053,8686,7329,8269,6094,8279,3066,9012,494,2269,9,125,0,4,0,0
6호선,창신,8,0,2030,397,4176,1480,11796,2384,16445,5849,8506,3103,5306,2613,4537,2193,4697,2845,4421,3164,3686,3193,3466,3419,3940,4259,4553,4627,4756,7068,2672,7539,2671,4923,1775,4642,1165,5265,656,3312,117,1124,1,16,0,0,0,0
6호선,보문,5,0,3103,671,5833,2705,16822,5424,27213,16391,14814,10166,10057,7085,9341,6556,10510,7505,11315,7649,10169,7697,9755,8320,10055,9703,11851,11275,15796,17288,8923,16309,6414,10793,5744,10288,5092,11258,3159,7744,527,2779,3,32,0,0,0,0
6호선,안암(고대병원앞),19,0,1729,1001,2722,4410,6877,11663,11848,30192,9912,29352,10681,21544,12586,18621,16030,17020,17479,21613,18559,16637,21013,16321,25786,14770,32425,16497,31281,21472,19826,18618,16815,11228,17222,10503,17151,10240,10756,8013,1890,3620,7,153,0,1,0,0
6호선,고려대(종암),39,0,2692,809,5729,4546,17492,7440,24128,23894,14143,12990,10064,11528,10353,9319,12723,10153,13714,11836,11693,10384,12236,10093,15301,11013,20228,13225,19835,18144,10631,18136,7572,11565,7848,11357,7123,11056,3139,9382,516,2538,7,101,0,0,0,0
6호선,월곡(동덕여대),20,0,5311,822,10044,3597,32983,6090,41720,20958,22601,15624,17179,12657,16577,11217,17832,13202,17649,13638,15570,15357,15731,16297,17004,19098,17830,22148,23838,32072,13900,30788,10027,20160,8768,17707,6880,17338,3570,12153,492,3341,4,39,0,0,0,0
6호선,상월곡(한국과학기술연구원),12,0,3839,688,6678,2254,18781,2997,22928,11588,13277,7120,9072,5205,8414,4788,8924,5770,8670,5859,7774,6218,7401,7313,7971,8819,8163,10386,10238,16811,6549,15972,3724,9628,6322,8155,2992,8982,1164,6212,168,1957,0,26,0,0,0,0
6호선,돌곶이,5,0,4249,668,8390,3361,22433,5167,29434,14608,16086,8912,12402,7181,11448,7315,12381,8476,12436,9456,11602,9152,11258,11065,10988,12778,11932,15368,12851,21894,9243,20511,5512,12757,4780,10810,3603,11294,1924,7685,352,2791,2,29,0,0,0,0
6호선,석계,606,6,6269,1936,16012,5283,41915,5642,49159,11264,28562,9720,20387,8932,18375,9712,19424,12415,19036,13167,16782,14646,15347,17918,15488,22667,16056,27965,15660,40953,11964,43404,8482,27235,7778,24248,6685,22748,4189,16085,800,5249,6,56,0,0,0,0
6호선,태릉입구,26,0,3235,620,5555,2941,15460,3521,19155,6495,10345,5688,7659,5021,7358,5260,7665,6288,8074,6674,7418,7358,7199,8003,7580,9526,7889,11868,8137,18094,5734,17758,4478,11261,3928,10306,2977,10122,1815,8000,368,3713,3,61,0,0,0,0
6호선,화랑대(서울여대입구),7,0,4657,574,15190,2446,52800,4422,51434,11033,25595,8230,17471,7601,15972,7265,17482,8614,16606,9092,14129,9843,14612,10921,14860,14421,15465,16769,13829,30636,7928,30671,4996,18942,4330,16183,3304,18527,1715,12525,168,4126,3,113,0,0,0,0
6호선,봉화산(서울의료원),13,0,4488,1162,12569,3096,44614,5625,39937,10541,19968,6921,14958,6336,13562,6661,13998,8063,13031,9635,11630,9899,11195,12179,11810,13746,12778,17526,12273,26820,6548,29982,5029,17631,4124,15806,3652,16774,1742,10879,198,3663,0,530,0,1,0,0
7호선,장암,5,0,1020,59,4950,949,14323,1020,9720,1367,3206,1526,2340,1699,1777,1038,1913,1188,1981,892,2035,1005,2345,994,2668,910,3133,1338,2768,2066,1501,2494,903,1401,672,902,331,867,142,745,26,246,0,7,0,0,0,0
7호선,도봉산,13,0,3176,552,11819,3844,45211,5528,34450,8990,18484,11525,13078,13730,11024,10902,11446,10279,11302,11185,11004,11458,11044,12400,11777,14718,11338,17878,9471,27311,5508,35838,3412,23068,2704,20321,2109,20861,926,15365,143,6261,3,995,0,16,0,0
7호선,수락산,10,0,7440,549,18248,4474,45619,6469,43141,14137,27742,15414,21615,15852,19567,13634,20567,14675,20501,13788,19775,15175,19661,17201,19071,20781,19431,24400,20028,36330,12619,41986,8421,26619,7459,22634,5330,21926,2593,15832,335,5958,3,271,0,9,0,0
7호선,마들,18,0,7081,1753,16849,3496,51375,5183,48144,9293,25933,9030,19767,8601,18206,9173,19685,10882,17382,12587,14970,13658,14166,16336,13975,18846,13994,22122,12111,32020,8209,38540,5365,23325,4104,20305,3268,19915,1463,14589,230,5523,5,64,0,1,0,0
7호선,노원,76,1,6242,2019,12291,6004,33336,12707,33929,38578,24477,40469,25695,32838,29657,30150,32869,34590,34822,39345,36176,40349,40692,40328,42847,41565,43042,46050,47930,57765,32010,55113,31209,28220,25999,22667,26003,19555,11564,14871,1901,5443,34,159,0,1,0,0
7호선,중계,10,0,7164,1737,19023,4437,54589,11865,57705,22819,32996,16676,24055,12057,23786,12913,23349,14077,23407,15780,19815,15873,18243,17736,19440,20086,20843,25157,18272,39138,10813,44587,8096,26080,10108,24241,7505,23234,3823,15956,677,5091,4,79,0,0,0,0
7호선,하계,9,0,6419,1127,19700,5691,60444,11132,65387,22103,36801,19415,28648,16741,27502,17036,29429,22017,28053,24772,27062,23590,27909,26402,30294,28263,30525,33550,28552,49525,17783,54577,13124,32823,12212,28651,11146,29067,4158,20835,685,6838,9,72,0,0,0,0
7호선,공릉(서울과학기술대),44,0,5474,1091,10947,3919,32476,7813,38659,21357,22863,14093,17585,11782,17497,11049,19073,13222,19087,13978,17318,14677,17448,17179,18118,19628,19782,24362,22262,34065,13498,36592,10322,21693,9362,19669,8498,18480,4761,14425,814,5005,15,52,0,0,0,0
7호선,태릉입구,83,0,4826,1128,5691,4604,16893,6625,22134,15889,15034,10697,11238,7994,10724,7671,12189,8453,12384,9520,12502,9409,12999,10205,14298,11950,16118,13539,17694,18525,11478,18475,8005,12200,7227,11933,5587,11664,2866,8100,528,3510,7,1214,0,0,0,0
7호선,먹골,14,1,5953,728,10725,2745,32963,4034,41589,12467,23968,9172,16452,8505,14919,8873,15366,11114,15662,12013,14748,12587,13438,14656,14012,17508,14690,22758,16487,32026,10704,34221,7546,20589,6894,18601,5170,17631,2612,12364,530,3477,6,152,0,0,0,0
7호선,중화,3,0,7293,836,12384,3668,33284,6798,43820,19291,25069,11660,16996,9352,15594,9545,17494,10422,16148,11488,14544,12535,13992,15195,14465,17665,16121,22565,18848,31934,12538,33757,8525,21053,7765,19184,5910,19150,3058,12916,513,4071,6,71,0,0,0,0
7호선,상봉(시외버스터미널),241,5,8919,1250,15372,7373,43838,13072,58947,29500,31876,18951,21340,14980,19495,16397,22138,19007,23136,19941,22437,20606,22589,22458,24996,26655,30175,32969,34132,48445,25942,49839,17879,28828,18071,25308,14966,23701,7470,17191,1467,7098,9,91,0,0,0,0
7호선,면목,5,0,9474,904,18742,5010,48234,7489,65949,18994,37299,13027,23562,12365,20530,12666,21506,14390,21908,15529,19826,17646,18032,20780,18964,26027,19533,31127,21051,46772,16112,47501,10056,29127,8525,26862,6329,25702,3317,17524,483,5726,8,50,0,0,0,0
7호선,사가정,28,0,8436,1730,16691,8806,42177,9547,56855,22901,35194,14735,23223,13797,21380,15059,22737,16697,23049,17541,22088,18753,21016,23352,22805,26820,25882,32168,25439,47530,18878,48990,13367,29767,11672,26410,9439,25401,5054,15365,981,5548,11,71,0,0,0,0
7호선,용마산,10,0,4218,437,8457,2179,20960,2957,28906,7202,16051,5411,9697,5286,8349,4661,8615,5524,8072,6202,7320,6483,6944,8147,7207,9455,7769,11393,7879,17063,5293,18162,3236,11522,2706,11330,1961,11432,1073,7290,206,2704,0,21,0,0,0,0
7호선,중곡,0,0,4486,498,10043,3981,25505,7180,40893,17280,24930,10839,15623,9236,14707,8675,16303,9349,15400,10022,13121,10955,12725,13482,14177,14679,15402,18417,14593,26769,10097,26697,6373,16650,5629,15714,4202,14732,2108,10450,340,2970,0,51,0,0,0,0
7호선,군자(능동),18,2,6455,566,11393,6350,28747,7696,50490,21982,32576,16031,18844,10977,17316,10167,18768,11001,19143,12276,18656,13732,18435,16202,20795,17960,24198,21953,31883,33296,20274,31045,16262,19368,15460,16816,13545,16380,7051,10764,1182,3724,9,112,0,2,0,0
7호선,어린이대공원(세종대),3,0,2492,871,5724,6963,14163,10097,26998,33578,18934,26174,11043,20982,13535,19523,16390,22022,16465,21426,18816,18512,21194,17557,25426,16682,32694,18184,32046,23768,18118,20874,15504,13302,17559,12464,14924,12642,8794,9005,1526,3089,5,50,0,2,0,0
7호선,건대입구,28,0,3727,752,3918,6757,10675,15102,18631,32480,15353,30243,12598,23387,15153,24155,16782,28305,19786,30220,23224,29324,27163,28115,31045,27895,40806,33303,40195,47259,31781,36590,34000,18876,30904,15235,29044,12597,15344,7342,2482,3730,23,441,0,1,0,0
7호선,뚝섬유원지,16,0,3660,539,6728,3488,17261,4714,27298,9981,18807,7330,10755,6374,9381,7668,9375,8407,10387,9245,9907,10653,10255,11810,11629,12592,12635,14837,12576,20295,8325,17702,6236,11397,5367,11270,3665,11169,1851,6515,321,1863,4,43,0,0,0,0
7호선,청담,34,0,2486,2797,6075,18864,10093,46048,14346,141849,12791,92243,12425,36273,16794,26477,18350,22944,20397,24547,23199,21619,30513,19699,33657,19532,49130,20474,92258,22822,59584,17369,33985,10912,31062,10139,25371,7777,7991,4907,1123,3354,0,20,0,37,0,0
7호선,강남구청,16,0,1574,1232,3340,9725,5754,22902,8651,92642,7886,76925,8514,32027,10654,20810,12731,18419,15524,20900,18246,18191,22670,16725,24252,15463,32574,16377,69808,18093,45531,13644,28835,8586,28602,6933,23044,5334,9347,4034,1567,1755,9,41,0,5,0,0
7호선,학동,3,0,2643,1362,4737,16116,7138,38510,10666,156577,10470,114552,9867,41513,12059,26517,16778,21991,19092,23802,23468,20776,28851,18765,31093,18113,47844,18912,128625,19940,70139,14089,36376,9120,33857,7520,26128,5749,10595,4570,1621,1634,1,25,0,3,0,0
7호선,논현,20,0,3366,1015,4907,12377,8365,36320,14644,107212,13731,82240,11513,33671,13657,23140,15742,21334,17863,24215,20447,23066,24461,21600,27977,22621,41001,26066,85617,34845,54401,24957,34766,13677,37761,10829,36256,9141,19259,5945,3481,2612,16,43,1,14,0,0
7호선,반포,2,0,972,471,2825,4726,6905,9605,11213,19088,8172,16996,6096,9007,6400,10296,7410,11190,8681,9394,8752,8424,10626,8187,13232,8478,15226,8660,17973,10926,12498,8222,9426,4809,10588,4502,8729,4518,2537,2775,426,854,29,9,0,0,0,0
7호선,고속터미널,49,0,1723,2305,3122,19421,9771,33672,20173,52748,25811,42949,27547,33348,31021,32110,34497,31516,35721,33727,35980,31981,42072,28025,44583,26550,56244,27846,61237,30326,45084,21942,42310,12426,39771,10524,32329,6483,13497,4303,2571,1055,680,28,0,5,0,0
7호선,내방,5,0,1765,1384,5716,8605,14262,18268,24503,73427,18122,37907,13475,18685,14204,14488,15445,15166,17267,16553,17986,16496,18688,16428,22230,16633,29262,19096,60249,26363,26734,21398,17006,12874,18110,11105,13390,10282,5612,6683,804,2918,6,372,0,12,0,0
7호선,이수,27,0,4264,973,7881,6897,21965,11479,40397,37600,26608,26394,19145,19884,19137,18537,20735,19420,23705,21593,23493,22330,25154,24230,25409,25853,29079,32838,39849,49546,24873,40462,23451,22167,25467,19239,23915,16931,14178,10534,2733,3441,27,176,0,17,0,0
7호선,남성,0,0,4929,728,10192,4213,31086,5148,50787,13198,29196,11786,18286,10734,16343,10078,16308,11103,16928,12832,14927,13322,14247,15964,14504,18282,15051,22403,15400,33780,10085,30108,8661,19676,8290,18842,6234,17687,3296,11751,624,3752,8,63,0,16,0,0
7호선,숭실대입구(살피재),13,0,4839,925,9920,4525,31185,6222,48334,14969,28694,19214,18864,14892,17567,12810,18837,14416,19589,16320,16859,16444,17184,18824,18946,20596,21980,24231,20757,38819,12668,34929,9932,22442,10621,20662,9451,20601,5455,14746,957,4330,4,82,0,13,0,0
7호선,상도,0,0,3444,1528,8932,5037,26186,5523,38951,14394,23855,13454,15845,11301,14761,9918,15999,11875,15357,13747,14552,13049,14461,14327,15825,15786,17640,18794,18191,30128,10482,26117,8301,17326,8301,15896,7534,15959,4136,11588,662,3443,5,42,0,7,0,0
7호선,장승배기,24,0,5886,803,10206,3802,26714,6793,40908,16248,25658,12773,16998,10526,15623,11074,15738,12360,16481,13500,15231,13741,14469,16355,14477,17409,15481,21385,17922,31940,10621,27764,8312,17439,8301,17311,7305,15642,3244,10455,546,3828,4,52,0,2,0,0
7호선,신대방삼거리,13,0,8497,992,14193,5191,42227,10881,70522,31301,38434,19781,24067,14741,22138,14165,23620,15607,21688,17048,20622,18598,20332,21263,21606,24187,22895,29131,30267,49132,17967,46367,13567,28789,11604,26655,9950,24709,5021,16498,710,5890,6,90,0,16,0,0
7호선,보라매,19,0,4661,1746,5842,7756,16005,13837,26003,34097,15786,14635,11480,9230,11131,9015,11292,10521,11862,10891,12675,10195,13645,10579,15074,11650,18153,14332,29351,22827,13166,19783,9300,11496,8361,11184,7159,10451,2763,6685,445,2508,7,200,0,10,0,0
7호선,신풍,31,0,8008,1786,12132,7999,28939,8928,41047,18304,25387,12797,16237,11436,14856,11030,15974,11229,15562,11590,14205,12468,14180,14743,16024,17384,19129,21910,20452,32014,12142,27218,8501,16947,7830,17569,6173,16691,2996,9813,552,3030,15,640,0,31,0,0
7호선,대림(구로구청),67,1,9121,896,7531,3250,13007,6720,20831,16822,17516,15456,14056,16988,14180,22648,17012,19625,18783,18892,20164,18712,20713,19067,21148,19571,22045,25413,23931,29899,17401,21290,14445,14141,12469,15402,10208,13601,5652,6643,746,1493,20,67,0,0,0,0
7호선,남구로,9,0,14594,1635,14256,6072,27012,21222,31934,90822,24986,42923,17367,19188,15904,17504,17165,16684,17869,17251,16795,16486,17648,18386,20127,20966,29849,31708,67944,33331,35975,23820,20408,16670,15806,18595,11019,17590,4891,9637,717,2546,9,56,1,4,0,0
7호선,가산디지털단지,522,2,6170,4203,8005,16896,16545,80240,20129,344368,17078,176496,16423,51613,20862,37309,27084,37420,33934,39309,39252,37872,49457,34798,61644,32322,122872,32194,277319,33994,133819,26392,74255,14152,68824,11460,34982,10228,15551,7282,2033,2612,10,65,0,11,0,0
7호선,철산,3,0,8863,3082,24102,8023,74962,12966,88043,27094,46781,25366,32527,20135,30120,21955,32574,24499,31914,27460,29479,28787,29272,32399,30780,37139,35433,50296,38863,86324,24148,82824,21177,46131,20685,40334,18848,37441,9284,24399,1396,7629,5,84,0,26,0,0
7호선,광명사거리,127,1,19311,3960,29160,9901,80600,14824,105323,23732,56228,23680,37941,22366,36260,26508,38158,30650,38740,32192,35147,34002,34466,39692,35614,45075,37714,55151,38272,86824,27232,80163,20013,45506,16752,43530,12225,39608,5808,24982,871,6974,9,99,0,12,0,0
7호선,천왕,16,1,4915,656,10258,4182,30736,5429,38606,8832,21021,7158,14384,5947,12277,7038,13108,8697,12418,9360,11132,10015,10397,11496,11218,13034,11842,16211,11954,26111,7606,26669,4891,16186,4148,14323,2822,13552,1351,9171,251,3037,7,74,0,6,0,0
경강선,곤지암,2,0,517,76,1440,810,4624,3391,4483,4198,4218,2084,3239,1974,3941,1867,3269,2442,3703,2268,3022,2517,2936,2921,3089,3412,4879,3698,5079,4547,2534,5107,1506,2986,884,3623,532,2438,268,2028,0,0,0,0,0,0,0,0
7호선,온수(성공회대입구),63,2,5829,1126,11886,4120,40395,7344,50092,14367,22782,7648,13631,6412,12216,6180,13841,7668,11906,8416,9862,9214,10095,11134,10424,12922,12632,17641,12901,32814,6837,31990,5300,19499,4844,18000,3523,16015,2025,10765,367,5716,6,834,0,42,0,0
7호선,까치울,2,0,2770,639,8198,2773,24477,3854,32688,7694,17145,4742,9951,4322,9198,5375,9676,6781,9659,7075,8820,7114,8453,8325,8933,10665,9683,14810,10381,22987,6521,22079,4865,14524,4119,12558,3180,12995,1146,7378,169,1883,2,25,0,0,0,0
7호선,부천종합운동장,1,0,2537,493,5808,2089,16844,4010,19530,9473,10539,4367,6489,3285,5917,3076,6530,3400,6228,4254,5097,4312,5097,4643,5800,5098,7210,6678,9911,11787,4670,11486,3242,7165,2570,6841,1871,6605,714,4469,96,1571,1,10,0,0,0,0
7호선,춘의,0,0,4179,937,7903,4264,20224,23759,20793,45195,13628,14653,9794,7652,9517,6421,10149,6718,10591,8029,9695,7593,9790,8111,10753,9371,20527,11869,37288,17005,14781,17404,10988,11655,9305,10872,4863,9997,2160,6893,245,2134,3,19,0,0,0,0
7호선,신중동,6,0,4397,1171,13499,4054,39821,12426,39674,36112,21535,27259,17414,14786,17440,14530,19399,15214,19026,17044,18934,17322,20080,18073,21402,21501,25505,23807,39230,39906,20080,43031,20104,23278,13924,18758,11530,18026,5962,13447,865,4775,6,48,0,0,0,0
7호선,부천시청,18,0,4066,1285,11909,6122,35224,12154,33524,21944,17758,18258,13642,12362,14445,13546,15877,15396,16206,17919,16048,18046,18160,19125,19500,20624,24786,23638,27847,38383,19397,37886,19276,20931,15826,15628,13280,14000,5330,10914,770,3606,4,109,0,0,0,0
7호선,상동,7,0,3999,1646,12658,5584,35740,10106,32905,25073,17756,26147,14762,18410,15968,19727,18496,21086,19996,22891,20512,22611,22709,22566,25499,23781,27448,27574,31891,44076,21966,39700,19134,23196,20797,17867,19177,15722,7947,12503,1435,3736,9,325,0,0,0,0
7호선,삼산체육관,3,0,2396,264,7702,1279,20513,2275,19422,5215,10654,4185,7279,3895,7403,4651,7382,5085,7373,5244,6592,5680,6610,6417,7448,7079,7062,9214,6695,15085,4159,14747,2863,9496,3047,8190,1791,8062,851,6171,170,1958,0,421,0,0,0,0
7호선,굴포천,0,0,4700,489,12501,2962,31546,4696,32680,10745,18915,9095,13111,6895,12403,7602,12902,8937,12684,10192,11448,10746,11299,12301,12267,14833,13122,19505,14954,32431,9050,33766,7129,21181,6508,17689,5637,16155,2919,10481,428,4138,10,695,0,0,0,0
7호선,부평구청,43,1,6360,794,17719,4541,54744,9295,45126,10739,24484,6233,15708,5554,14567,6068,14942,7148,13828,8622,12241,9102,11624,10683,12330,12534,16714,17216,15246,27980,9609,32355,6970,21337,5903,19054,4685,17811,1979,12398,265,4665,1,1418,0,16,0,0
8호선,암사,8,0,10748,888,19270,6333,65472,7206,89938,15926,46362,13596,28034,10742,25052,12384,25306,14646,25917,17274,22130,18818,20343,24815,21862,27578,23374,36007,23628,57226,14756,52649,10155,32504,8750,31994,6103,28871,2666,19876,470,4965,9,803,0,15,0,0
8호선,천호(풍납토성),25,0,8466,1405,15167,10755,40484,15385,59418,28098,35698,26083,22243,20094,22656,21542,23844,22755,25649,27150,24379,28570,25134,32413,27544,35419,31794,45773,39144,68603,26015,60305,22202,33052,17636,30541,15157,27176,7897,16919,1514,5675,21,375,0,12,0,0
8호선,강동구청,1,0,3516,811,8013,4556,26065,10456,37256,31436,21420,12993,14544,10120,13878,8940,14385,10593,15292,11568,14359,12865,13654,13987,13968,17136,17408,19456,26415,29904,11760,26302,7864,16204,7006,14932,4926,15016,2068,8090,331,2962,3,20,0,0,0,0
8호선,몽촌토성(평화의문),2,0,1537,866,3358,3746,8567,6718,14145,24256,8857,13486,6889,8538,6838,7889,7394,8033,8128,8226,8507,8026,8913,7994,10172,8632,12523,10457,20540,13872,9854,10956,7081,7139,6604,6159,5110,6240,2624,3719,439,1331,3,15,0,0,0,0
8호선,잠실(송파구청),7,2,1263,1599,3140,7071,7016,22833,10980,63478,9190,41259,9029,26219,11134,32474,13909,32349,18476,35707,23045,32904,29790,33331,35071,31228,44205,33316,61262,40566,42264,26363,38915,13187,34963,9374,28172,7200,9167,4097,1215,1601,15,82,0,1,0,0
8호선,석촌,0,0,2827,519,4734,3075,14123,6918,24223,19628,13742,15494,10451,11344,10498,10459,11454,12005,11950,13171,11482,13733,12124,13874,12573,16053,15042,17550,18334,26676,10847,21849,8161,13655,8560,12661,7232,10966,3119,7776,537,2425,4,175,0,0,0,0
8호선,송파,3,0,1714,572,5669,3261,15459,8685,20412,17904,12415,10532,9324,7928,10092,6649,10889,8245,10596,9379,10342,10531,10737,10007,14400,11228,15957,11828,17037,16930,8382,15284,5128,9579,4345,9692,3517,8430,1342,6178,206,1475,4,111,0,0,0,0
8호선,가락시장,11,0,2161,1574,3931,5058,8204,10177,11695,34317,9617,16668,8934,11168,9547,10818,10182,11113,11283,11523,12497,11592,13414,12268,13599,12941,15808,15516,25115,21292,12938,16798,10572,11077,11670,9120,9682,8172,4443,5322,889,2294,8,554,0,12,0,0
8호선,문정,12,0,1782,1664,5446,8450,19260,26698,28057,136675,17903,64928,14444,23114,15385,17804,17010,15264,20336,19209,21966,16866,25156,18105,26440,17254,42450,20782,102040,27621,41000,24170,24775,14429,23198,12382,17573,12759,6499,7311,963,2583,4,31,0,0,0,0
8호선,장지,0,0,4315,1524,13994,7282,40059,15547,49675,46401,30181,32217,20960,21009,20363,21690,21272,24707,23530,24933,23435,25283,26737,26958,31512,27425,35904,32096,50440,46066,32498,40457,22686,23782,25201,21685,18583,20670,5326,12892,765,4321,9,41,0,0,0,0
8호선,복정,8,0,3497,1243,8896,6581,29375,9048,37291,16055,23259,10421,15019,9222,13235,7545,14448,9567,13675,8935,13732,10354,13770,10737,14600,13167,18637,17062,23849,26992,13318,25745,9342,16821,7280,15016,7271,13856,2510,6992,461,1544,4,18,0,0,0,0
8호선,산성,15,0,3698,1108,6052,5477,16175,3279,22894,5619,13184,5029,8261,5228,7743,4353,8078,4820,8067,5146,7523,5777,7069,7073,8703,8619,9439,10143,7225,16106,4084,15045,2865,10257,2165,10080,1468,10089,784,5544,163,1754,1,102,0,0,0,0
8호선,남한산성입구(성남법원.검찰청),13,0,8242,1215,16716,4746,42480,8808,57293,19109,31662,11737,20337,10599,19522,9458,19813,10077,19155,12412,16537,12964,15679,16437,15600,19569,18571,22736,22129,36034,10750,34755,6757,21798,5322,22612,3494,22071,1609,13573,301,4204,0,144,0,0,0,0
8호선,단대오거리,12,0,6701,1448,12239,4301,31339,9162,38522,17103,22474,9369,15771,8552,16134,7693,16541,9503,16008,9881,14824,11750,13508,13895,13745,17696,15155,19766,19898,31700,11065,29694,7174,20262,6055,18540,4209,17739,1984,11255,310,3194,7,347,0,0,0,0
8호선,신흥,0,0,3227,434,4511,2010,10310,2531,14286,4672,9166,4611,6586,4513,6694,5133,7111,6579,7065,8061,7004,9077,7549,9095,8575,10418,8842,10884,7840,14896,5197,13959,4276,9270,3864,8052,2862,6577,1407,4486,314,1405,5,232,0,0,0,0
8호선,수진,1,0,2887,455,5248,2412,12073,2906,17263,7873,11272,6631,8257,5451,7994,7099,9331,6097,8984,8443,8759,8544,8734,8538,9595,8303,9385,9412,8749,12909,5423,12087,4424,7474,4041,6874,2806,6823,1349,4218,168,1478,1,209,0,8,0,0
8호선,모란,2,0,1613,369,2124,2117,7052,2894,10461,5134,6307,4082,5739,4061,6163,5407,7302,5666,8373,6167,8533,5887,9104,6326,9508,6496,9471,6902,9750,8798,5947,6897,4187,4313,4234,4166,3635,3497,2304,2339,680,1151,9,367,0,13,0,0
9호선,개화,5,0,2652,146,12496,2597,33596,3467,26171,5924,14899,3539,11715,2667,9445,3282,7751,3572,6660,3869,6078,4383,5957,5985,6956,6892,9509,8042,9157,13412,4357,17157,2675,10267,1908,7353,1072,7437,538,4380,174,1492,3,122,1,0,0,0
9호선,김포공항,9,0,1705,2686,3760,11680,11097,17464,13310,18456,10345,15547,9306,18648,11625,20804,12466,23253,14313,25190,16966,24432,19191,21007,16638,25401,20500,29218,26257,32562,20582,22774,17631,9793,16318,6437,17450,4904,5750,3041,169,1731,5,133,0,0,0,0
9호선,공항시장,18,1,2431,336,3982,1063,7313,1636,8553,2999,5405,3163,4534,2996,4151,3226,4830,3397,4717,3765,4338,4584,4131,4801,4048,5898,4129,7005,4417,9166,2928,9128,2472,6406,2006,5601,1704,5667,882,4331,143,1516,4,101,0,0,0,0
9호선,신방화,9,0,4000,670,10566,2266,24300,3499,25497,8055,14951,6152,11124,5295,10520,5668,10693,6617,10544,7550,9435,8678,9090,10229,8700,11890,9210,13200,10060,21936,6046,21779,4599,13616,4081,11831,3216,12473,1338,8361,288,3053,2,83,0,0,0,0
9호선,마곡나루,3,0,2985,514,7258,7380,21405,8040,23152,23775,12077,13748,9263,9311,9570,8762,11259,9767,11930,9989,12491,10858,13521,11261,16077,10774,20206,14502,25208,23633,13574,23160,10423,14912,9918,13938,8696,13854,4502,9257,748,3555,5,170,0,4,0,0
